0 bodyWeight 0
0 bodyX 0.666667
0 bodyY 0.430208
0 particlePositions 0
0.448775 bodyX 0.666667
0.448789 bodyY 0.35
0.448794 bodyX 0.666667
0.448795 bodyY 0.429167
2.02481 bodyWeight 0.05
2.79259 bodyWeight 0.1
2.8769 bodyWeight 0.15
2.96006 bodyWeight 0.2
3.07226 bodyWeight 0.25
3.58167 bodyWeight 0.3
3.63725 bodyWeight 0.35
3.75379 bodyWeight 0.4
3.80878 bodyWeight 0.45
4.19703 bodyWeight 0.5
4.25543 bodyWeight 0.55
4.31151 bodyWeight 0.6
4.51103 bodyWeight 0.65
4.53945 bodyWeight 0.7
5.8514 bodyWeight 0
7.95348 bodyX 0.665625
7.9535 bodyY 0.429167
7.9535 bodyX 0.666667
7.9535 bodyY 0.429167
7.98101 bodyX 0.667708
7.98102 bodyY 0.428125
8.48468 bodyX 0.667708
8.48469 bodyY 0.426042
8.48469 bodyX 0.667708
8.48469 bodyY 0.425
8.51201 bodyX 0.667708
8.51202 bodyY 0.423958
8.51203 bodyX 0.66875
8.51203 bodyY 0.422917
8.51203 bodyX 0.66875
8.51203 bodyY 0.421875
8.91018 bodyWeight 0.05
9.02709 bodyWeight 0.1
9.16728 bodyWeight 0.15
9.30933 bodyWeight 0.2
9.42197 bodyWeight 0.25
9.64749 bodyWeight 0.3
10.2361 bodyWeight 0
11.3544 bodyX 0.66875
11.3545 bodyY 0.420833
11.3545 bodyX 0.66875
11.3545 bodyY 0.41875
11.3545 bodyX 0.66875
11.3545 bodyY 0.415625
11.3834 bodyX 0.665625
11.3835 bodyY 0.413542
11.3835 bodyX 0.664583
11.3835 bodyY 0.4125
11.4662 bodyX 0.6625
11.4662 bodyY 0.410417
11.4662 bodyX 0.661458
11.4662 bodyY 0.409375
11.5206 bodyX 0.659375
11.5207 bodyY 0.407292
11.5485 bodyX 0.658333
11.5485 bodyY 0.40625
12.0177 bodyX 0.658333
12.0177 bodyY 0.407292
12.0177 bodyX 0.658333
12.0177 bodyY 0.408333
12.0452 bodyX 0.658333
12.0452 bodyY 0.410417
12.0452 bodyX 0.658333
12.0452 bodyY 0.411458
12.5446 bodyX 0.658333
12.5446 bodyY 0.4125
12.9947 bodyWeight 0.05
13.192 bodyWeight 0.1
13.249 bodyWeight 0.15
13.3605 bodyWeight 0.2
13.8657 bodyWeight 0.25
13.8955 bodyWeight 0.3
13.9524 bodyWeight 0.35
14.0691 bodyWeight 0.4
14.1816 bodyWeight 0.45
14.2388 bodyWeight 0.5
14.5428 bodyWeight 0
15.5722 bodyX 0.659375
15.5722 bodyY 0.4125
15.6015 bodyX 0.65625
15.6016 bodyY 0.409375
15.6016 bodyX 0.655208
15.6016 bodyY 0.408333
15.687 bodyX 0.653125
15.687 bodyY 0.407292
15.687 bodyX 0.652083
15.687 bodyY 0.407292
16.2417 bodyX 0.651042
16.2418 bodyY 0.40625
16.2418 bodyX 0.651042
16.2418 bodyY 0.403125
16.2418 bodyX 0.651042
16.2418 bodyY 0.401042
16.2708 bodyX 0.651042
16.2708 bodyY 0.398958
16.2708 bodyX 0.651042
16.2708 bodyY 0.396875
16.3836 bodyX 0.651042
16.3836 bodyY 0.395833
16.3836 bodyX 0.651042
16.3836 bodyY 0.398958
16.3836 bodyX 0.651042
16.3836 bodyY 0.401042
16.4126 bodyX 0.651042
16.4126 bodyY 0.403125
16.4126 bodyX 0.651042
16.4126 bodyY 0.404167
16.605 bodyX 0.651042
16.605 bodyY 0.401042
16.6341 bodyX 0.651042
16.6341 bodyY 0.4
16.6341 bodyX 0.652083
16.6341 bodyY 0.397917
16.6341 bodyX 0.653125
16.6341 bodyY 0.395833
16.6341 bodyX 0.653125
16.6341 bodyY 0.39375
16.6635 bodyX 0.655208
16.6635 bodyY 0.391667
16.6918 bodyX 0.65625
16.6918 bodyY 0.390625
17.1456 bodyWeight 0.05
17.2316 bodyWeight 0.1
17.3173 bodyWeight 0.15
17.4559 bodyWeight 0.2
17.5691 bodyWeight 0.25
18.0761 bodyWeight 0.2
18.2163 bodyWeight 0.15
18.2722 bodyWeight 0.1
18.3898 bodyWeight 0.05
18.5297 bodyWeight 7.45058e-09
18.7577 bodyWeight -0.05
20.1787 bodyX 0.657292
20.1787 bodyY 0.386458
20.1787 bodyX 0.657292
20.1787 bodyY 0.385417
20.1787 bodyX 0.660417
20.1787 bodyY 0.383333
20.2085 bodyX 0.6625
20.2085 bodyY 0.382292
20.2085 bodyX 0.663542
20.2085 bodyY 0.38125
20.2085 bodyX 0.663542
20.2086 bodyY 0.380208
20.2641 bodyX 0.664583
20.2642 bodyY 0.379167
20.2642 bodyX 0.665625
20.2642 bodyY 0.378125
20.2642 bodyX 0.667708
20.2642 bodyY 0.376042
20.2915 bodyX 0.66875
20.2916 bodyY 0.376042
20.2916 bodyX 0.671875
20.2916 bodyY 0.376042
20.2916 bodyX 0.672917
20.2916 bodyY 0.376042
20.4607 bodyWeight 7.45058e-09
21.3657 bodyX 0.673958
21.3658 bodyY 0.376042
21.8764 bodyX 0.673958
21.8765 bodyY 0.375
21.9045 bodyX 0.673958
21.9045 bodyY 0.373958
22.1013 bodyX 0.673958
22.1013 bodyY 0.372917
22.1575 bodyWeight 0.05
22.2983 bodyWeight 0.1
22.4396 bodyWeight 0.15
22.585 bodyWeight 0.2
22.6986 bodyWeight 0.25
23.4601 bodyWeight 0.2
23.5717 bodyWeight 0.15
23.6839 bodyWeight 0.1
23.9909 bodyWeight 0.05
