0 borderMode 0
0 particlePositions 106
0 particleDamping 0.8
0 bodyX 0
0 bodyY 0.25
0 bodyWeight 2.5
1.25 borderMode 1
1.25 bodyWeight 0
1.57429 bodyX 0.003125
1.57431 bodyY 0.25
1.60035 bodyX 0.00416667
1.60037 bodyY 0.25
1.60038 bodyX 0.00625
1.60038 bodyY 0.25
1.60038 bodyX 0.00729167
1.60039 bodyY 0.25
1.60039 bodyX 0.0125
1.60039 bodyY 0.248958
1.62715 bodyX 0.01875
1.62716 bodyY 0.248958
1.62717 bodyX 0.0229167
1.62717 bodyY 0.247917
1.62717 bodyX 0.0302083
1.62717 bodyY 0.246875
1.65715 bodyX 0.040625
1.65716 bodyY 0.245833
1.65717 bodyX 0.053125
1.65717 bodyY 0.24375
1.65717 bodyX 0.0666667
1.65717 bodyY 0.241667
1.65718 bodyX 0.0864583
1.65718 bodyY 0.240625
1.68646 bodyX 0.108333
1.68648 bodyY 0.240625
1.68648 bodyX 0.132292
1.68648 bodyY 0.240625
1.68649 bodyX 0.158333
1.68649 bodyY 0.240625
1.71427 bodyX 0.183333
1.71428 bodyY 0.240625
1.71429 bodyX 0.208333
1.71429 bodyY 0.240625
1.7143 bodyX 0.233333
1.7143 bodyY 0.240625
1.7143 bodyX 0.257292
1.7143 bodyY 0.240625
1.74506 bodyX 0.280208
1.74507 bodyY 0.240625
1.74511 bodyX 0.3
1.74511 bodyY 0.240625
1.74511 bodyX 0.315625
1.74511 bodyY 0.240625
1.74512 bodyX 0.330208
1.74512 bodyY 0.240625
1.77438 bodyX 0.340625
1.77439 bodyY 0.240625
1.77439 bodyX 0.348958
1.7744 bodyY 0.240625
1.7744 bodyX 0.353125
1.7744 bodyY 0.240625
1.80324 bodyX 0.357292
1.80325 bodyY 0.240625
1.80326 bodyX 0.358333
1.80326 bodyY 0.240625
1.80326 bodyX 0.361458
1.80326 bodyY 0.240625
1.80326 bodyX 0.3625
1.80326 bodyY 0.240625
1.83119 bodyX 0.363542
1.8312 bodyY 0.240625
1.85955 bodyX 0.364583
1.85957 bodyY 0.241667
1.85957 bodyX 0.36875
1.85957 bodyY 0.242708
1.88744 bodyX 0.369792
1.88746 bodyY 0.24375
1.88746 bodyX 0.371875
1.88746 bodyY 0.246875
1.88747 bodyX 0.376042
1.88747 bodyY 0.248958
1.91611 bodyX 0.377083
1.91612 bodyY 0.252083
1.91613 bodyX 0.38125
1.91613 bodyY 0.255208
1.91613 bodyX 0.382292
1.91613 bodyY 0.257292
1.91614 bodyX 0.385417
1.91614 bodyY 0.260417
1.94462 bodyX 0.3875
1.94463 bodyY 0.2625
1.94463 bodyX 0.3875
1.94463 bodyY 0.264583
1.94464 bodyX 0.389583
1.94464 bodyY 0.267708
1.94464 bodyX 0.391667
1.94464 bodyY 0.272917
1.97442 bodyX 0.392708
1.97443 bodyY 0.276042
1.97443 bodyX 0.394792
